,ProdTaken,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried
1262,1,43.0,1,23.0,2,4.0,1,3.0,1.0,1,5,1,1.0,1,17437.0,0,1,0,0,1,1,0,0
1263,0,42.0,1,18.0,2,3.0,1,4.0,1.0,0,1,1,1.0,1,17766.0,1,0,0,1,1,1,0,0
1264,0,55.0,1,8.0,2,4.0,5,5.0,1.0,0,5,0,1.0,5,34038.0,1,0,0,1,1,1,0,0
1265,0,33.0,1,10.0,2,3.0,3,4.0,6.0,0,1,0,0.0,2,18055.0,0,1,0,0,1,1,0,0
1266,0,41.0,1,15.0,3,3.0,1,5.0,2.0,0,5,1,1.0,1,17289.0,1,0,1,0,1,1,0,0
1267,0,36.0,3,16.0,2,3.0,3,3.0,2.0,1,1,1,1.0,2,22347.0,0,0,1,0,1,1,0,0
1268,0,53.0,1,6.0,2,4.0,4,3.0,5.0,1,1,0,0.0,4,27965.0,0,0,0,1,0,1,0,0
1269,0,36.0,2,8.0,3,3.0,1,3.0,1.0,0,1,0,0.0,1,18539.0,1,0,1,0,1,0,1,0
1270,0,34.0,3,9.0,2,5.0,3,3.0,6.0,0,1,1,0.0,2,21029.0,1,0,1,0,0,0,1,0
1271,1,21.0,3,13.0,2,3.0,1,4.0,2.0,0,5,1,1.0,1,17679.0,1,0,0,1,1,0,1,0
1272,0,36.0,1,12.0,2,4.0,1,3.0,2.0,0,3,0,1.0,1,18702.0,1,0,1,0,0,1,0,0
1273,1,22.0,1,14.0,3,3.0,1,5.0,2.0,1,3,0,1.0,1,17398.0,1,0,0,1,0,1,0,0
1274,0,31.0,3,35.0,3,4.0,3,3.0,2.0,0,3,1,0.0,2,20468.0,1,0,0,1,0,1,0,0
1275,0,51.0,1,9.0,2,3.0,2,3.0,3.0,0,4,1,1.0,3,28116.0,1,1,0,0,0,1,0,0
1276,0,36.0,3,15.0,2,4.0,3,4.0,2.0,0,4,0,1.0,2,22347.0,1,0,0,1,1,1,0,0
1277,0,46.0,1,8.0,2,3.0,5,3.0,1.0,1,1,1,1.0,5,34328.0,1,0,0,1,1,1,0,0
1278,0,36.0,1,16.0,2,3.0,2,5.0,1.0,1,5,1,1.0,3,23321.0,1,0,1,0,1,1,0,0
1279,1,44.0,1,6.0,2,3.0,1,4.0,2.0,1,3,1,1.0,1,17342.0,0,0,0,1,1,1,0,0
1280,0,36.0,2,14.0,2,3.0,3,4.0,3.0,0,3,1,1.0,2,22347.0,1,0,1,0,1,1,0,0
1281,1,35.0,3,33.0,2,3.0,3,3.0,2.0,1,5,0,0.0,2,20813.0,1,0,1,0,1,0,1,0
1282,0,33.0,1,14.0,2,1.0,1,5.0,7.0,0,3,1,1.0,1,18143.0,1,0,1,0,1,1,0,0
1283,0,28.0,1,6.0,2,3.0,1,3.0,2.0,0,1,0,0.0,1,17044.0,1,0,1,0,1,1,0,0
1284,0,39.0,1,16.0,3,3.0,2,3.0,1.0,0,3,1,0.0,3,28464.0,1,0,0,1,1,0,0,1
1285,0,46.0,3,32.0,3,4.0,3,4.0,1.0,0,4,1,2.0,2,22991.0,0,0,1,0,1,0,0,1
1286,0,36.0,1,8.0,2,3.0,1,5.0,5.0,0,4,1,1.0,1,18377.0,1,0,1,0,0,1,0,0
1287,0,42.0,1,19.0,3,1.0,3,5.0,6.0,0,4,1,0.0,2,20538.0,1,0,0,1,1,1,0,0
1288,0,35.0,1,8.0,2,3.0,3,3.0,3.0,0,3,0,1.0,2,20762.0,0,0,0,1,1,1,0,0
1289,0,38.0,2,8.0,3,3.0,1,4.0,6.0,0,3,1,2.0,1,17592.0,0,0,1,0,1,1,0,0
1290,1,34.0,1,15.0,3,3.0,3,5.0,5.0,0,3,0,1.0,2,20346.0,0,0,1,0,1,1,0,0
1291,1,36.0,1,16.0,2,3.0,3,5.0,2.0,0,4,0,0.0,2,22347.0,1,0,0,1,1,0,1,0
1292,0,36.0,3,26.0,2,3.0,3,3.0,3.0,0,3,1,0.0,2,22347.0,0,0,1,0,1,1,0,0
1293,0,43.0,1,15.0,2,3.0,1,3.0,5.0,0,3,0,1.0,1,17438.0,0,0,1,0,1,0,1,0
1294,0,41.0,1,11.0,2,1.0,3,4.0,4.0,0,5,1,0.0,2,21870.0,1,0,1,0,1,0,0,1
1295,0,41.0,3,10.0,2,3.0,2,3.0,1.0,1,1,0,1.0,3,25447.0,1,0,0,1,0,1,0,0
1296,0,30.0,1,16.0,3,3.0,2,3.0,1.0,0,4,0,0.0,3,24667.0,1,0,0,1,0,0,0,1
1297,1,26.0,2,26.0,3,3.0,1,4.0,1.0,1,3,0,1.0,1,17148.0,1,0,0,1,0,1,0,0
1298,1,46.0,1,27.0,3,3.0,3,4.0,5.0,0,3,1,2.0,2,23926.0,1,0,0,1,0,1,0,0
1299,0,40.0,1,6.0,2,3.0,3,3.0,5.0,0,3,0,1.0,2,21513.0,1,0,1,0,0,1,0,0
1300,0,34.0,3,14.0,3,1.0,3,3.0,2.0,0,1,0,2.0,2,21799.0,1,1,0,0,1,1,0,0
1301,0,58.0,3,8.0,2,3.0,4,4.0,5.0,0,4,1,0.0,4,17705.0,0,0,0,1,1,1,0,0
1302,0,35.0,1,29.0,3,5.0,1,3.0,1.0,0,1,1,0.0,1,17705.0,1,0,0,1,1,1,0,0
1303,0,47.0,1,10.0,3,4.0,2,4.0,1.0,1,4,1,2.0,3,25333.0,1,0,1,0,0,1,0,0
1304,0,40.0,1,13.0,2,3.0,3,5.0,3.0,0,1,1,1.0,2,22347.0,1,0,1,0,0,1,0,0
1305,0,54.0,1,13.0,3,3.0,3,3.0,5.0,0,3,1,1.0,2,21854.0,1,0,0,1,0,1,0,0
1306,0,31.0,3,13.0,3,3.0,2,5.0,3.0,0,1,1,2.0,3,24637.0,0,0,0,1,0,1,0,0
1307,0,36.0,1,6.0,3,3.0,1,5.0,2.0,0,1,1,0.0,1,18591.0,1,0,0,1,0,1,0,0
1308,0,38.0,3,8.0,3,5.0,3,3.0,3.0,1,3,0,0.0,2,20405.0,1,0,0,1,0,1,0,0
1309,0,26.0,3,13.0,2,3.0,3,3.0,2.0,0,1,0,0.0,2,19684.0,1,0,0,1,1,0,1,0
1310,0,58.0,1,21.0,2,3.0,4,3.0,3.0,1,1,1,0.0,4,30787.0,0,0,1,0,1,1,0,0
1311,0,18.0,1,20.0,2,3.0,1,3.0,2.0,0,5,1,0.0,1,16514.0,0,0,0,1,0,0,1,0
1312,1,31.0,2,24.0,2,1.0,1,5.0,1.0,0,1,1,0.0,1,17956.0,1,0,1,0,1,1,0,0
1313,1,29.0,2,19.0,2,4.0,1,5.0,5.0,1,5,1,1.0,1,17335.0,1,0,1,0,1,1,0,0
1314,0,45.0,3,8.0,3,3.0,3,3.0,5.0,0,1,1,2.0,2,20154.0,0,0,1,0,0,1,0,0
1315,0,36.0,1,8.0,3,3.0,3,4.0,5.0,1,4,0,0.0,2,21962.0,1,0,1,0,0,1,0,0
1316,0,43.0,3,8.0,3,3.0,3,3.0,2.0,0,3,1,2.0,2,20675.0,0,0,1,0,1,1,0,0
1317,0,27.0,1,11.0,2,3.0,1,3.0,1.0,1,1,1,1.0,1,17379.0,0,0,1,0,0,0,1,0
1318,0,36.0,1,26.0,2,3.0,1,3.0,2.0,0,3,1,1.0,1,22347.0,0,0,0,1,1,1,0,0
1319,0,32.0,3,13.0,3,3.0,3,3.0,1.0,0,3,1,1.0,2,19648.0,0,0,0,1,1,0,1,0
1320,0,42.0,1,16.0,2,3.0,1,3.0,4.0,0,4,1,0.0,1,17936.0,0,1,0,0,1,1,0,0
1321,0,47.0,1,15.0,3,3.0,1,3.0,5.0,0,3,1,0.0,1,17105.0,1,0,1,0,0,0,1,0
1322,0,46.0,1,8.0,2,3.0,2,3.0,4.0,0,1,1,1.0,3,23578.0,1,0,1,0,1,1,0,0
1323,0,28.0,2,6.0,2,3.0,1,3.0,2.0,0,4,0,1.0,1,17706.0,0,0,1,0,1,1,0,0
1324,0,29.0,1,35.0,3,5.0,3,3.0,1.0,0,5,1,2.0,2,21384.0,1,0,1,0,1,1,0,0
1325,0,36.0,1,14.0,2,3.0,1,3.0,5.0,0,1,1,1.0,1,22347.0,1,0,1,0,1,0,1,0
1326,1,32.0,3,8.0,2,4.0,3,4.0,1.0,1,1,1,0.0,2,24907.0,1,0,0,1,1,0,0,1
1327,0,46.0,3,9.0,2,1.0,4,5.0,3.0,0,3,1,0.0,4,28225.0,1,1,0,0,0,1,0,0
1328,0,36.0,3,29.0,2,4.0,3,3.0,2.0,0,1,1,1.0,2,18540.0,1,0,0,1,0,1,0,0
1329,0,29.0,2,12.0,2,4.0,1,4.0,2.0,0,3,1,1.0,1,17804.0,1,0,0,1,1,1,0,0
1330,0,43.0,1,12.0,2,4.0,5,3.0,1.0,0,3,1,1.0,5,34392.0,1,0,0,1,0,1,0,0
1331,0,48.0,1,16.0,3,4.0,5,4.0,5.0,0,3,1,1.0,5,34665.0,1,0,1,0,1,1,0,0
1332,1,29.0,1,30.0,3,4.0,1,3.0,2.0,1,3,1,2.0,1,17439.0,0,0,1,0,1,0,1,0
1333,1,46.0,3,16.0,3,3.0,2,4.0,6.0,0,1,0,2.0,3,22314.0,1,0,1,0,0,1,0,0
1334,0,27.0,1,13.0,3,4.0,1,5.0,1.0,0,4,1,0.0,1,19774.0,0,0,1,0,0,1,0,0
1335,0,36.0,1,25.0,2,3.0,3,3.0,1.0,0,5,1,0.0,2,22347.0,1,0,1,0,1,1,0,0
1336,0,55.0,1,8.0,3,4.0,1,3.0,1.0,0,5,0,0.0,1,17662.0,1,1,0,0,1,1,0,0
1337,0,28.0,3,9.0,3,3.0,1,4.0,2.0,0,1,1,0.0,1,17856.0,1,0,0,1,0,1,0,0
1338,1,30.0,3,15.0,2,3.0,1,3.0,2.0,0,5,0,0.0,1,16081.0,1,0,0,1,1,0,1,0
1339,1,22.0,1,13.0,3,3.0,1,4.0,2.0,1,3,1,0.0,1,17472.0,1,0,1,0,1,0,1,0
1340,0,36.0,3,16.0,3,4.0,3,3.0,2.0,1,1,1,2.0,2,20673.0,1,1,0,0,0,1,0,0
1341,0,36.0,1,26.0,2,3.0,3,3.0,2.0,0,5,0,0.0,2,22347.0,1,0,1,0,1,1,0,0
1342,0,34.0,3,10.0,3,3.0,2,3.0,3.0,1,4,0,2.0,3,24713.0,1,0,1,0,1,1,0,0
1343,0,29.0,1,13.0,2,3.0,1,5.0,4.0,0,4,0,0.0,1,17062.0,1,0,1,0,1,0,1,0
1344,0,37.0,1,13.0,3,3.0,3,5.0,6.0,1,3,0,0.0,2,22347.0,1,0,0,1,1,1,0,0
1345,0,35.0,1,13.0,2,4.0,3,4.0,1.0,1,1,1,1.0,2,19788.0,1,0,1,0,0,1,0,0
1346,0,45.0,1,31.0,3,4.0,3,3.0,1.0,0,4,0,0.0,2,20906.0,1,0,1,0,0,1,0,0
1347,0,36.0,2,8.0,3,4.0,3,3.0,2.0,0,3,1,0.0,2,22347.0,0,0,1,0,1,0,1,0
1348,0,40.0,1,6.0,3,3.0,4,5.0,3.0,0,3,1,2.0,4,31823.0,1,0,1,0,1,1,0,0
1349,0,26.0,1,6.0,2,4.0,1,3.0,2.0,1,4,0,0.0,1,17933.0,1,0,1,0,0,1,0,0
1350,0,27.0,3,8.0,2,1.0,3,3.0,1.0,0,1,0,1.0,2,21500.0,1,0,0,1,0,0,0,1
1351,0,48.0,1,28.0,2,3.0,4,3.0,4.0,0,5,0,0.0,4,32174.0,0,0,0,1,0,1,0,0
1352,0,44.0,1,6.0,3,4.0,3,5.0,3.0,0,3,1,2.0,2,20033.0,1,0,1,0,1,1,0,0
1353,1,34.0,1,22.0,2,5.0,1,5.0,2.0,1,3,1,0.0,1,17307.0,0,1,0,0,1,1,0,0
1354,1,56.0,1,30.0,3,3.0,1,3.0,2.0,0,3,0,0.0,1,17587.0,1,0,1,0,1,0,1,0
1355,0,36.0,3,23.0,2,4.0,3,4.0,3.0,0,4,1,0.0,2,20507.0,1,0,0,1,1,1,0,0
1356,0,41.0,3,13.0,2,3.0,3,4.0,6.0,0,3,1,1.0,2,22347.0,1,0,0,1,0,1,0,0
1357,0,42.0,1,12.0,2,3.0,2,5.0,1.0,0,3,1,0.0,3,28348.0,1,0,0,1,1,1,0,0
1358,0,31.0,3,16.0,2,3.0,3,3.0,3.0,1,1,0,0.0,2,21583.0,1,0,0,1,0,1,0,0
1359,0,34.0,3,9.0,3,4.0,3,3.0,4.0,1,3,0,0.0,2,23103.0,1,0,0,1,0,1,0,0
1360,0,36.0,1,10.0,3,1.0,1,3.0,1.0,0,5,1,2.0,1,22347.0,1,0,0,1,0,1,0,0
1361,0,26.0,1,12.0,3,1.0,1,3.0,1.0,0,4,1,1.0,1,17544.0,0,0,1,0,1,1,0,0
1362,0,45.0,1,6.0,2,3.0,3,3.0,5.0,0,1,1,1.0,2,20399.0,0,0,0,1,1,0,1,0
1363,0,33.0,3,16.0,2,3.0,3,3.0,2.0,0,1,0,0.0,2,20487.0,1,0,0,1,1,0,1,0
1364,0,28.0,3,6.0,2,4.0,3,3.0,2.0,1,1,0,0.0,2,21834.0,0,0,1,0,1,1,0,0
1365,1,29.0,3,30.0,2,1.0,1,5.0,2.0,0,3,1,1.0,1,16091.0,0,1,0,0,1,0,1,0
1366,0,39.0,3,27.0,2,5.0,3,3.0,7.0,0,5,0,0.0,2,20736.0,0,0,1,0,0,1,0,0
1367,0,27.0,1,8.0,2,3.0,1,4.0,2.0,0,4,1,1.0,1,17226.0,1,1,0,0,1,1,0,0
1368,0,34.0,1,28.0,2,4.0,3,3.0,2.0,1,1,1,0.0,2,20747.0,0,0,1,0,1,1,0,0
1369,1,28.0,3,19.0,2,3.0,3,3.0,4.0,1,5,1,1.0,2,24854.0,1,0,0,1,0,0,0,1
1370,0,47.0,1,20.0,3,3.0,3,4.0,1.0,0,3,0,2.0,2,20467.0,0,1,0,0,1,1,0,0
1371,0,56.0,3,17.0,2,4.0,3,5.0,5.0,0,5,0,1.0,2,20380.0,1,0,0,1,0,1,0,0
1372,0,39.0,1,15.0,2,3.0,3,5.0,2.0,0,4,1,0.0,2,20151.0,1,0,0,1,1,1,0,0
1373,0,38.0,1,14.0,2,4.0,3,4.0,2.0,1,1,1,0.0,2,17133.0,0,0,0,1,0,1,0,0
1374,0,58.0,3,27.0,3,3.0,4,3.0,5.0,1,5,1,0.0,4,32875.0,1,0,1,0,0,1,0,0
1375,1,32.0,1,11.0,2,1.0,1,3.0,4.0,1,1,0,1.0,1,17432.0,0,0,1,0,0,0,1,0
1376,0,38.0,1,13.0,3,3.0,1,3.0,3.0,0,1,1,1.0,1,19771.0,1,0,1,0,1,1,0,0
1377,0,49.0,1,8.0,2,3.0,5,3.0,4.0,0,3,1,0.0,5,34161.0,0,0,1,0,1,1,0,0
1378,0,42.0,3,18.0,3,3.0,3,3.0,4.0,1,1,0,0.0,2,20087.0,1,0,0,1,1,1,0,0
1379,1,27.0,2,28.0,2,4.0,1,4.0,2.0,0,1,1,0.0,1,17863.0,0,0,1,0,0,1,0,0
1380,0,35.0,3,24.0,3,3.0,3,5.0,1.0,0,3,0,0.0,2,17144.0,1,0,0,1,1,1,0,0
1381,0,28.0,1,22.0,2,3.0,1,3.0,2.0,0,3,0,0.0,1,17144.0,0,0,0,1,1,0,1,0
1382,0,31.0,1,9.0,2,3.0,1,5.0,2.0,1,1,0,0.0,1,18065.0,0,0,0,1,1,1,0,0
1383,0,36.0,1,15.0,3,1.0,1,4.0,2.0,0,5,1,0.0,1,17810.0,0,0,1,0,1,1,0,0
1384,0,34.0,3,6.0,2,3.0,2,3.0,2.0,0,5,1,0.0,3,24888.0,1,0,0,1,1,0,0,1
1385,0,34.0,3,19.0,2,3.0,2,3.0,2.0,0,1,1,1.0,3,23628.0,1,0,0,1,1,1,0,0
1386,0,26.0,1,6.0,3,3.0,1,5.0,1.0,0,5,1,2.0,1,17867.0,1,0,0,1,1,0,1,0
1387,0,29.0,1,6.0,2,3.0,3,5.0,1.0,0,3,1,0.0,2,20373.0,1,0,1,0,1,1,0,0
1388,0,32.0,1,21.0,2,3.0,3,3.0,6.0,0,3,0,1.0,2,21667.0,0,0,0,1,0,1,0,0
1389,0,31.0,1,6.0,2,4.0,3,5.0,2.0,0,1,1,1.0,2,20003.0,0,0,1,0,1,1,0,0
1390,1,28.0,1,23.0,2,4.0,1,3.0,6.0,0,3,0,1.0,1,17367.0,1,1,0,0,1,1,0,0
1391,0,38.0,3,6.0,2,4.0,1,5.0,5.0,0,3,0,1.0,1,17858.0,1,0,1,0,1,0,1,0
1392,0,35.0,3,13.0,2,3.0,3,3.0,2.0,1,4,1,1.0,2,20204.0,1,0,1,0,0,1,0,0
1393,0,36.0,3,15.0,2,3.0,3,3.0,2.0,0,1,0,1.0,2,22347.0,1,0,0,1,1,0,1,0
1394,0,32.0,1,11.0,2,4.0,3,3.0,1.0,0,1,0,1.0,2,24679.0,1,0,1,0,1,0,0,1
1395,1,31.0,3,32.0,3,3.0,3,3.0,2.0,1,3,0,1.0,2,20617.0,0,0,0,1,1,1,0,0
1396,1,53.0,3,30.0,3,3.0,2,5.0,7.0,1,3,1,2.0,3,25448.0,1,0,1,0,1,0,0,1
1397,0,54.0,1,15.0,3,3.0,3,3.0,4.0,0,5,0,1.0,2,17897.0,1,0,1,0,0,1,0,0
1398,0,33.0,1,13.0,2,3.0,3,3.0,2.0,0,5,1,1.0,2,20968.0,0,0,1,0,1,1,0,0
1399,0,43.0,1,17.0,1,3.0,2,3.0,2.0,0,1,1,0.0,3,22510.0,1,0,1,0,1,1,0,0
1400,0,38.0,2,6.0,2,3.0,1,4.0,1.0,1,1,1,1.0,1,17991.0,0,0,1,0,1,1,0,0
1401,0,55.0,2,32.0,3,1.0,5,4.0,5.0,1,5,1,1.0,5,34636.0,1,0,1,0,1,1,0,0
1402,0,31.0,1,8.0,2,5.0,1,3.0,2.0,1,5,1,0.0,1,16129.0,1,0,0,1,0,1,0,0
1403,0,39.0,3,21.0,3,3.0,4,5.0,1.0,0,1,1,2.0,4,28341.0,1,0,0,1,1,0,0,1
1404,0,42.0,1,13.0,2,4.0,3,3.0,2.0,0,3,1,1.0,2,22347.0,0,0,1,0,1,0,1,0
1405,0,31.0,1,16.0,2,3.0,2,3.0,5.0,0,1,1,1.0,3,26031.0,0,0,0,1,0,1,0,0
1406,0,54.0,1,13.0,3,3.0,3,5.0,7.0,1,1,0,0.0,2,22347.0,1,0,0,1,0,0,1,0
1407,0,24.0,1,13.0,2,4.0,3,3.0,2.0,0,3,1,1.0,2,19617.0,1,0,1,0,1,0,1,0
1408,0,23.0,1,18.0,3,3.0,1,3.0,2.0,0,5,1,0.0,1,17647.0,1,0,1,0,1,0,1,0
1409,0,40.0,1,17.0,3,3.0,3,3.0,2.0,0,3,1,1.0,2,21323.0,0,1,0,0,0,1,0,0
1410,0,40.0,3,8.0,3,3.0,3,4.0,4.0,0,3,1,1.0,2,20677.0,1,0,0,1,0,1,0,0
1411,0,25.0,2,8.0,2,3.0,1,4.0,5.0,0,4,0,0.0,1,17187.0,1,0,1,0,0,1,0,0
1412,0,36.0,1,6.0,3,3.0,1,4.0,2.0,0,5,0,1.0,1,22347.0,1,0,0,1,1,1,0,0
1413,0,36.0,1,8.0,2,3.0,1,3.0,7.0,1,5,0,0.0,1,22347.0,1,0,1,0,1,1,0,0
1414,0,47.0,1,31.0,2,3.0,2,3.0,3.0,0,3,1,0.0,3,23633.0,1,0,0,1,1,0,0,1
1415,0,33.0,1,6.0,2,4.0,1,3.0,2.0,0,3,0,0.0,1,17008.0,0,0,0,1,1,1,0,0
1416,0,38.0,3,13.0,2,3.0,3,4.0,1.0,0,4,1,1.0,2,22347.0,1,0,1,0,1,1,0,0
1417,0,31.0,3,8.0,2,3.0,1,3.0,1.0,0,4,1,0.0,1,18067.0,1,0,1,0,1,1,0,0
1418,0,38.0,1,12.0,3,4.0,3,3.0,3.0,0,4,1,1.0,2,20321.0,0,0,1,0,1,1,0,0
1419,0,42.0,1,24.0,2,3.0,3,5.0,7.0,1,1,0,0.0,2,20410.0,1,0,1,0,1,1,0,0
1420,0,41.0,1,6.0,3,3.0,1,3.0,4.0,0,1,0,0.0,1,17782.0,1,0,1,0,1,1,0,0
1421,0,47.0,1,6.0,3,3.0,2,4.0,1.0,0,5,0,0.0,3,26957.0,0,0,0,1,0,1,0,0
1422,0,35.0,1,17.0,2,3.0,1,3.0,1.0,1,5,0,0.0,1,17660.0,1,0,0,1,1,1,0,0
1423,0,36.0,1,6.0,3,3.0,1,3.0,1.0,0,3,0,2.0,1,18375.0,1,0,1,0,1,0,1,0
1424,0,35.0,1,15.0,2,3.0,3,3.0,2.0,0,4,0,1.0,2,20098.0,1,0,0,1,1,0,1,0
1425,0,33.0,1,13.0,3,3.0,3,3.0,1.0,1,1,1,1.0,2,19878.0,1,0,0,1,0,1,0,0
1426,0,32.0,1,35.0,2,4.0,1,4.0,2.0,0,3,1,0.0,1,17837.0,1,0,1,0,0,0,1,0
1427,0,40.0,1,6.0,2,3.0,1,3.0,1.0,0,1,0,0.0,1,17406.0,1,0,1,0,1,1,0,0
1428,0,32.0,3,6.0,3,4.0,1,4.0,1.0,0,1,0,2.0,1,17269.0,1,0,0,1,1,1,0,0
1429,0,36.0,1,30.0,2,3.0,3,3.0,1.0,0,4,1,0.0,2,22347.0,1,0,1,0,1,0,1,0
1430,0,38.0,1,16.0,2,5.0,2,3.0,4.0,0,1,1,1.0,3,28206.0,1,0,0,1,0,1,0,0
1431,0,32.0,3,6.0,2,3.0,2,3.0,2.0,0,5,1,0.0,3,25422.0,1,0,0,1,0,1,0,0
1432,0,37.0,1,16.0,2,1.0,2,3.0,2.0,1,1,0,1.0,3,28744.0,1,0,1,0,0,1,0,0
1433,0,25.0,3,14.0,2,3.0,3,3.0,1.0,1,1,1,1.0,2,19907.0,1,0,1,0,0,1,0,0
1434,0,36.0,3,126.0,2,3.0,1,3.0,3.0,0,1,1,1.0,1,18482.0,0,0,1,0,1,1,0,0
1435,0,44.0,1,6.0,2,3.0,1,3.0,7.0,1,4,0,1.0,1,17436.0,1,0,0,1,1,0,1,0
1436,0,21.0,3,11.0,2,3.0,1,5.0,2.0,1,1,1,0.0,1,17380.0,1,0,0,1,1,0,1,0
1437,0,39.0,1,15.0,2,3.0,5,3.0,3.0,0,4,0,1.0,5,34431.0,0,0,1,0,1,0,1,0
1438,1,23.0,3,15.0,2,3.0,1,5.0,2.0,0,5,1,0.0,1,16790.0,0,0,0,1,1,1,0,0
1439,0,36.0,3,9.0,3,4.0,2,3.0,1.0,0,3,1,0.0,3,22644.0,1,0,0,1,0,1,0,0
1440,0,36.0,1,10.0,3,3.0,3,4.0,1.0,0,3,1,1.0,2,20131.0,0,0,1,0,0,1,0,0
1441,0,56.0,1,6.0,2,3.0,3,3.0,2.0,0,3,0,0.0,2,21306.0,0,0,1,0,1,1,0,0
1442,1,29.0,1,13.0,2,3.0,1,3.0,1.0,1,3,1,0.0,1,19787.0,1,0,0,1,1,1,0,0
1443,0,42.0,1,8.0,2,3.0,5,3.0,6.0,0,3,1,1.0,5,33880.0,1,0,1,0,1,1,0,0
1444,1,56.0,1,13.0,3,3.0,1,3.0,1.0,0,4,1,2.0,1,17339.0,1,1,0,0,1,1,0,0
1445,0,41.0,1,34.0,2,4.0,4,4.0,1.0,0,5,1,1.0,4,28570.0,1,0,1,0,0,1,0,0
1446,0,34.0,3,34.0,3,4.0,3,3.0,2.0,0,5,1,0.0,2,21712.0,1,0,0,1,0,1,0,0
1447,0,36.0,3,21.0,2,5.0,3,3.0,2.0,0,1,1,0.0,2,20406.0,0,0,0,1,1,1,0,0
1448,0,41.0,3,9.0,2,4.0,3,4.0,3.0,0,3,0,1.0,2,23938.0,1,0,1,0,1,1,0,0
1449,0,32.0,1,8.0,3,3.0,1,5.0,2.0,0,1,1,1.0,1,17439.0,1,1,0,0,1,0,1,0
1450,0,35.0,2,32.0,2,3.0,2,3.0,2.0,1,1,1,0.0,3,23837.0,1,0,1,0,0,0,0,1
1451,0,38.0,3,16.0,3,3.0,3,3.0,2.0,0,4,0,2.0,2,20343.0,1,0,1,0,0,1,0,0
1452,1,50.0,3,6.0,3,3.0,3,3.0,1.0,0,3,1,1.0,2,21728.0,0,0,1,0,1,1,0,0
1453,0,36.0,3,17.0,3,4.0,3,3.0,5.0,0,1,1,1.0,2,21652.0,1,0,0,1,0,1,0,0
1454,0,45.0,3,13.0,2,3.0,3,3.0,1.0,0,1,1,0.0,2,19850.0,1,0,1,0,0,0,1,0
1455,0,40.0,1,8.0,2,4.0,1,3.0,3.0,0,5,0,1.0,1,17809.0,1,0,1,0,1,0,1,0
1456,0,35.0,1,24.0,3,3.0,3,3.0,2.0,1,3,1,0.0,2,20689.0,0,0,1,0,1,1,0,0
1457,0,40.0,1,8.0,3,3.0,1,3.0,3.0,0,1,1,1.0,1,17001.0,1,0,0,1,0,1,0,0
1458,0,35.0,1,6.0,3,5.0,1,3.0,2.0,0,3,0,1.0,1,17977.0,1,0,1,0,0,1,0,0
1459,0,36.0,1,19.0,2,4.0,3,4.0,5.0,1,4,1,0.0,2,22347.0,1,0,1,0,1,1,0,0
1460,0,36.0,1,34.0,3,4.0,1,5.0,2.0,0,1,0,1.0,1,22347.0,1,0,0,1,0,0,1,0
1461,1,50.0,3,34.0,2,4.0,2,5.0,5.0,1,5,0,0.0,3,25854.0,1,0,0,1,1,1,0,0
1462,0,39.0,3,30.0,2,4.0,4,3.0,1.0,0,1,1,1.0,4,27031.0,1,0,0,1,0,1,0,0
1463,0,31.0,1,11.0,3,3.0,3,5.0,1.0,0,1,0,2.0,2,24936.0,0,0,0,1,1,0,0,1
1464,0,26.0,3,11.0,1,4.0,1,3.0,1.0,0,1,0,0.0,1,17966.0,1,0,1,0,0,0,1,0
1465,0,36.0,1,29.0,2,1.0,3,3.0,5.0,0,3,0,0.0,2,17571.0,0,0,0,1,1,1,0,0
1466,0,39.0,1,12.0,2,4.0,2,5.0,5.0,0,4,1,0.0,3,24991.0,1,0,0,1,1,1,0,0
1467,0,27.0,1,10.0,2,1.0,3,4.0,2.0,1,4,1,0.0,2,21142.0,1,0,1,0,1,1,0,0
1468,0,49.0,3,8.0,3,4.0,3,4.0,3.0,0,3,1,2.0,2,20390.0,0,0,0,1,1,1,0,0
1469,0,34.0,1,13.0,2,1.0,3,3.0,3.0,0,3,0,1.0,2,22347.0,1,0,0,1,1,1,0,0
1470,1,41.0,3,6.0,3,3.0,3,3.0,1.0,1,4,0,2.0,2,20993.0,1,0,1,0,0,0,1,0
1471,0,49.0,1,14.0,3,4.0,3,4.0,2.0,0,1,0,0.0,2,20130.0,0,0,1,0,1,1,0,0
1472,1,37.0,1,8.0,3,4.0,1,3.0,7.0,1,3,0,2.0,1,17090.0,1,0,1,0,1,0,1,0
1473,0,33.0,1,9.0,2,3.0,1,3.0,2.0,1,1,1,1.0,1,17909.0,0,0,1,0,0,1,0,0
1474,0,36.0,1,8.0,2,3.0,1,4.0,1.0,0,5,1,1.0,1,18468.0,1,0,0,1,1,1,0,0
1475,0,32.0,1,8.0,3,3.0,1,3.0,1.0,0,3,1,1.0,1,18068.0,0,0,1,0,1,0,1,0
1476,0,59.0,1,9.0,2,1.0,1,5.0,5.0,1,1,0,1.0,1,17670.0,1,0,0,1,0,1,0,0
